target,target_unit,is_primary_benchmark_target,feature,feature_origin,workflow_stage,leakage_level,leakage_reason,rule_id,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
stability_discharge,eV/atom,False,discharge_formula_row_range,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_row_range -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,discharge_formula_row_std,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::discharge_formula_row_std -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,discharge_summary_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::discharge_summary_band_gap -> concept::post_dft_record -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,discharge_summary_density,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_density -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,discharge_summary_density_atomic,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_density_atomic -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,discharge_summary_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint hull/stability descriptors define or directly reconstruct stability targets.,RULE_HULL_STABILITY,feature::discharge_summary_energy_above_hull -> concept::hull_stability -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,discharge_summary_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,Formation energy is post-DFT adjacent to stability but is not the direct hull target.,RULE_FORMATION_ENERGY_STABILITY,feature::discharge_summary_formation_energy_per_atom -> concept::post_dft_thermodynamics -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,discharge_summary_is_metal,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::discharge_summary_is_metal -> concept::post_dft_record -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,discharge_summary_is_stable,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint hull/stability descriptors define or directly reconstruct stability targets.,RULE_HULL_STABILITY,feature::discharge_summary_is_stable -> concept::hull_stability -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,discharge_summary_nsites,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_nsites -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,discharge_summary_symmetry_number,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_symmetry_number -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,discharge_summary_theoretical,post_dft_provenance_flag,post_dft_provenance,L4,The provenance flag is available only from the post-DFT record.,RULE_POST_DFT_PROVENANCE,feature::discharge_summary_theoretical -> concept::post_dft_record -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,discharge_summary_volume,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_volume -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,discharge_summary_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::discharge_summary_volume_per_site -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,energy_grav,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::energy_grav -> concept::stored_electrode_record -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,energy_vol,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::energy_vol -> concept::stored_electrode_record -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,fracA_charge,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fracA_charge -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,fracA_discharge,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::fracA_discharge -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,max_delta_volume,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::max_delta_volume -> concept::stored_electrode_record -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,max_voltage_step,stored_electrode_process_descriptor,stored_electrode_record,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::max_voltage_step -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,num_steps,stored_electrode_process_descriptor,stored_electrode_record,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::num_steps -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,stability_charge,stored_electrode_target,stored_electrode_record,L2,Endpoint and worst-case stability values are definitionally linked.,RULE_STABILITY_AGGREGATION,feature::stability_charge -> concept::stability_aggregation -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,stability_discharge,stored_electrode_target,stored_electrode_record,L1,The feature is the exact target column.,RULE_DIRECT_TARGET,feature::stability_discharge -> target::stability_discharge,False,False,False,False,True
stability_discharge,eV/atom,False,stability_worst,stored_electrode_target,stored_electrode_record,L2,Endpoint and worst-case stability values are definitionally linked.,RULE_STABILITY_AGGREGATION,feature::stability_worst -> concept::stability_aggregation -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,stoich_abs_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stoich_abs_wi_amount_delta -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,stoich_wi_amount_charge,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stoich_wi_amount_charge -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,stoich_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stoich_wi_amount_delta -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,stoich_wi_amount_discharge,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stoich_wi_amount_discharge -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,stored_abs_fracA_delta,other_numeric,derived_miscellaneous,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stored_abs_fracA_delta -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,stored_fracA_delta,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::stored_fracA_delta -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,summary_abs_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::summary_abs_delta_band_gap -> concept::post_dft_record -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,summary_abs_delta_density,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_abs_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density_atomic -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_abs_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint hull/stability descriptors define or directly reconstruct stability targets.,RULE_HULL_STABILITY,feature::summary_abs_delta_energy_above_hull -> concept::hull_stability -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,summary_abs_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,Formation energy is post-DFT adjacent to stability but is not the direct hull target.,RULE_FORMATION_ENERGY_STABILITY,feature::summary_abs_delta_formation_energy_per_atom -> concept::post_dft_thermodynamics -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,summary_abs_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_fraction -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_abs_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_per_site -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,The electronic descriptor is generated in the same post-DFT record and is decision-support only.,RULE_POST_DFT_ELECTRONIC,feature::summary_delta_band_gap -> concept::post_dft_record -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,summary_delta_density,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_density -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_density_atomic -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint hull/stability descriptors define or directly reconstruct stability targets.,RULE_HULL_STABILITY,feature::summary_delta_energy_above_hull -> concept::hull_stability -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,Formation energy is post-DFT adjacent to stability but is not the direct hull target.,RULE_FORMATION_ENERGY_STABILITY,feature::summary_delta_formation_energy_per_atom -> concept::post_dft_thermodynamics -> target::stability_discharge,True,False,False,True,True
stability_discharge,eV/atom,False,summary_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_fraction -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_per_site -> target::stability_discharge,True,False,True,True,True
stability_discharge,eV/atom,False,summary_worst_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,Endpoint hull/stability descriptors define or directly reconstruct stability targets.,RULE_HULL_STABILITY,feature::summary_worst_energy_above_hull -> concept::hull_stability -> target::stability_discharge,True,False,False,False,True
stability_discharge,eV/atom,False,wi_is_K,domain_label_onehot,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_K -> concept::validation_domain -> target::stability_discharge,False,False,False,False,False
stability_discharge,eV/atom,False,wi_is_Li,domain_label_onehot,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_Li -> concept::validation_domain -> target::stability_discharge,False,False,False,False,False
stability_discharge,eV/atom,False,wi_is_Na,domain_label_onehot,validation_only,L5,Working-ion/domain labels encode validation-domain membership and must be controlled by split design.,RULE_DOMAIN_LABEL,feature::wi_is_Na -> concept::validation_domain -> target::stability_discharge,False,False,False,False,False
stability_worst,eV/atom,True,average_voltage,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::average_voltage -> concept::stored_electrode_record -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,capacity_grav,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::capacity_grav -> concept::stored_electrode_record -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,capacity_vol,stored_electrode_target,stored_electrode_record,L4,A different stored electrode property is available only as a post-hoc computed-record descriptor.,RULE_OTHER_STORED_TARGET,feature::capacity_vol -> concept::stored_electrode_record -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_X_max,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_X_max -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_X_mean,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_X_mean -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_X_min,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_X_min -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_X_range,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_X_range -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_X_std,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_X_std -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_Z_max,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_Z_max -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_Z_mean,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_Z_mean -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_Z_min,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_Z_min -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_Z_range,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_Z_range -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_Z_std,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_Z_std -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_atomic_mass_max,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_max -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_atomic_mass_mean,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_mean -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_atomic_mass_min,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_min -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_atomic_mass_range,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_range -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_atomic_mass_std,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_atomic_mass_std -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Ag,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ag -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Al,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Al -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_As,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_As -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_B,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_B -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Br,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Br -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_C,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_C -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Ca,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ca -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Cl,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Cl -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Co,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Co -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Cr,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Cr -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Cu,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Cu -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_F,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_F -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Fe,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Fe -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_I,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_I -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_K,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_K -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Li,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Li -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Mg,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Mg -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Mn,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Mn -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_N,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_N -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Na,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Na -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Ni,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ni -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_O,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_O -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_P,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_P -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_S,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_S -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Si,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Si -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Ti,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Ti -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_V,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_V -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_Zn,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_Zn -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_frac_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_frac_transition_metals -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_group_max,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_group_max -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_group_mean,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_group_mean -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_group_min,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_group_min -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_group_range,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_group_range -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_group_std,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_group_std -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_Br,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_Br -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_C,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_C -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_Cl,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_Cl -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_F,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_F -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_I,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_I -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_N,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_N -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_O,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_O -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_P,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_P -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_S,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_S -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_has_Si,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_has_Si -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_n_atoms,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_n_atoms -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_n_elements,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_n_elements -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_n_transition_metals,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_n_transition_metals -> target::stability_worst,True,False,False,False,True
stability_worst,eV/atom,True,charge_formula_parse_ok,stoichiometric_window,electrode_state_stoichiometry,L0,No direct target dependency is identified for this target.,RULE_SAFE_DEFAULT,feature::charge_formula_parse_ok -> target::stability_worst,True,False,False,False,True
