manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,layered_oxide_phrase,18,C_broad_fallback,Google Scholar,NaxCoO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCoO2+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,naxcoo2 sodium ion battery cathode
Na_candidate_17,17,Na1-3CoAsCO7,Na3CoAsCO7,CoAsCO7,transition_metal_oxide_like,As-C-Co-O,broad_family_oxide,19,C_broad_fallback,Google Scholar,layered transition metal oxide sodium ion battery cathode,https://scholar.google.com/scholar?q=layered+transition+metal+oxide+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,layered transition metal oxide sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na6Fe2(CO3)4SO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na6Fe2%28CO3%294SO4+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na6fe2(co3)4so4 sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_electrode,2,A_try_first,Google Scholar,Na6Fe2(CO3)4SO4 electrode cathode,https://scholar.google.com/scholar?q=Na6Fe2%28CO3%294SO4+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na6fe2(co3)4so4 electrode cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na6Fe2(CO3)4(SO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na6Fe2%28CO3%294%28SO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na6fe2(co3)4(so4) sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_electrode,4,A_try_first,Google Scholar,Na6Fe2(CO3)4(SO4) electrode cathode,https://scholar.google.com/scholar?q=Na6Fe2%28CO3%294%28SO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na6fe2(co3)4(so4) electrode cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na6Fe2(SO4)(CO3)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na6Fe2%28SO4%29%28CO3%294+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na6fe2(so4)(co3)4 sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_electrode,6,A_try_first,Google Scholar,Na6Fe2(SO4)(CO3)4 electrode cathode,https://scholar.google.com/scholar?q=Na6Fe2%28SO4%29%28CO3%294+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na6fe2(so4)(co3)4 electrode cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_sodium_ion,7,A_try_first,Google Scholar,Na6Fe2C4SO16 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na6Fe2C4SO16+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na6fe2c4so16 sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_exact_formula_electrode,8,A_try_first,Google Scholar,Na6Fe2C4SO16 electrode cathode,https://scholar.google.com/scholar?q=Na6Fe2C4SO16+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na6fe2c4so16 electrode cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,quoted_literature_formula,9,B_try_second,Google Scholar,"""Na6Fe2(CO3)4SO4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na6Fe2%28CO3%294SO4%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na6fe2(co3)4so4"" sodium ion battery cathode"
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,quoted_literature_formula,10,B_try_second,Google Scholar,"""Na6Fe2(CO3)4(SO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na6Fe2%28CO3%294%28SO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na6fe2(co3)4(so4)"" sodium ion battery cathode"
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxFe2(CO3)4SO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFe2%28CO3%294SO4+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfe2(co3)4so4 sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,variable_sodium_literature_formula,12,B_try_second,Google Scholar,NaxFe2(CO3)4(SO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFe2%28CO3%294%28SO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfe2(co3)4(so4) sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,variable_sodium_literature_formula,13,B_try_second,Google Scholar,NaxFe2(SO4)(CO3)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFe2%28SO4%29%28CO3%294+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfe2(so4)(co3)4 sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_framework_formula,14,B_try_second,Google Scholar,Fe2(CO3)4SO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Fe2%28CO3%294SO4+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,fe2(co3)4so4 sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_framework_formula,15,B_try_second,Google Scholar,Fe2(CO3)4(SO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Fe2%28CO3%294%28SO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,fe2(co3)4(so4) sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,_framework_formula,16,B_try_second,Google Scholar,Fe2(SO4)(CO3)4 sodium ion battery cathode,https://scholar.google.com/scholar?q=Fe2%28SO4%29%28CO3%294+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,fe2(so4)(co3)4 sodium ion battery cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,material_phrase_sulfate_carbonate,17,C_broad_fallback,Google Scholar,sodium iron sulfate carbonate cathode,https://scholar.google.com/scholar?q=sodium+iron+sulfate+carbonate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium iron sulfate carbonate cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,material_phrase_carbonate_sulfate,18,C_broad_fallback,Google Scholar,sodium iron carbonate sulfate cathode,https://scholar.google.com/scholar?q=sodium+iron+carbonate+sulfate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium iron carbonate sulfate cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,material_phrase_sulfate,19,C_broad_fallback,Google Scholar,sodium iron sulfate cathode,https://scholar.google.com/scholar?q=sodium+iron+sulfate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium iron sulfate cathode
Na_candidate_18,18,Na2-6Fe2C4SO16,Na6Fe2C4SO16,Fe2C4SO16,sulfate_or_sulfur_oxoanion_like,C-Fe-O-S,broad_family_sulfate,20,C_broad_fallback,Google Scholar,sulfate polyanion sodium ion battery cathode,https://scholar.google.com/scholar?q=sulfate+polyanion+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sulfate polyanion sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3FeAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3FeAsO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3feaso4co3 sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3FeAsO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3FeAsO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3feaso4co3 electrode cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Fe(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Fe%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3fe(co3)(aso4) sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Fe(CO3)(AsO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Fe%28CO3%29%28AsO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3fe(co3)(aso4) electrode cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Fe(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Fe%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3fe(aso4)(co3) sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Fe(AsO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Fe%28AsO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3fe(aso4)(co3) electrode cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3FeAsO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3FeAsO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3feaso4co3"" sodium ion battery cathode"
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Fe(CO3)(AsO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Fe%28CO3%29%28AsO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3fe(co3)(aso4)"" sodium ion battery cathode"
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxFeAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFeAsO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfeaso4co3 sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxFe(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFe%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfe(co3)(aso4) sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxFe(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFe%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxfe(aso4)(co3) sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_framework_formula,12,B_try_second,Google Scholar,FeAsO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=FeAsO4CO3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,feaso4co3 sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_framework_formula,13,B_try_second,Google Scholar,Fe(CO3)(AsO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Fe%28CO3%29%28AsO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,fe(co3)(aso4) sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,_framework_formula,14,B_try_second,Google Scholar,Fe(AsO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Fe%28AsO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,fe(aso4)(co3) sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,material_phrase_arsenate_carbonate,15,C_broad_fallback,Google Scholar,sodium iron arsenate carbonate cathode,https://scholar.google.com/scholar?q=sodium+iron+arsenate+carbonate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium iron arsenate carbonate cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,material_phrase_carbonate_arsenate,16,C_broad_fallback,Google Scholar,sodium iron carbonate arsenate cathode,https://scholar.google.com/scholar?q=sodium+iron+carbonate+arsenate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium iron carbonate arsenate cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,material_phrase_oxide,17,C_broad_fallback,Google Scholar,sodium iron oxide cathode,https://scholar.google.com/scholar?q=sodium+iron+oxide+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium iron oxide cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,layered_oxide_phrase,18,C_broad_fallback,Google Scholar,NaxFeO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxFeO2+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,naxfeo2 sodium ion battery cathode
Na_candidate_19,19,Na1-3FeAsCO7,Na3FeAsCO7,FeAsCO7,transition_metal_oxide_like,As-C-Fe-O,broad_family_oxide,19,C_broad_fallback,Google Scholar,layered transition metal oxide sodium ion battery cathode,https://scholar.google.com/scholar?q=layered+transition+metal+oxide+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,layered transition metal oxide sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3CrPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3CrPO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3crpo4co3 sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3CrPO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3CrPO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3crpo4co3 electrode cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Cr(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Cr%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3cr(co3)(po4) sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Cr(CO3)(PO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Cr%28CO3%29%28PO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3cr(co3)(po4) electrode cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Cr(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Cr%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3cr(po4)(co3) sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Cr(PO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Cr%28PO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3cr(po4)(co3) electrode cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3CrPO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3CrPO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3crpo4co3"" sodium ion battery cathode"
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Cr(CO3)(PO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Cr%28CO3%29%28PO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3cr(co3)(po4)"" sodium ion battery cathode"
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxCrPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCrPO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcrpo4co3 sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxCr(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCr%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcr(co3)(po4) sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxCr(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCr%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcr(po4)(co3) sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_framework_formula,12,B_try_second,Google Scholar,CrPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=CrPO4CO3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,crpo4co3 sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_framework_formula,13,B_try_second,Google Scholar,Cr(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Cr%28CO3%29%28PO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,cr(co3)(po4) sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,_framework_formula,14,B_try_second,Google Scholar,Cr(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Cr%28PO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,cr(po4)(co3) sodium ion battery cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,material_phrase_carbonophosphate,15,C_broad_fallback,Google Scholar,sodium chromium carbonophosphate cathode,https://scholar.google.com/scholar?q=sodium+chromium+carbonophosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium chromium carbonophosphate cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,material_phrase_carbonate_phosphate,16,C_broad_fallback,Google Scholar,sodium chromium carbonate phosphate cathode,https://scholar.google.com/scholar?q=sodium+chromium+carbonate+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium chromium carbonate phosphate cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,family_formula_carbonophosphate,17,C_broad_fallback,Google Scholar,Na3MPO4CO3 sodium ion battery cathode chromium,https://scholar.google.com/scholar?q=Na3MPO4CO3+sodium+ion+battery+cathode+chromium,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,na3mpo4co3 sodium ion battery cathode chromium
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,material_phrase_phosphate,18,C_broad_fallback,Google Scholar,sodium chromium phosphate cathode,https://scholar.google.com/scholar?q=sodium+chromium+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium chromium phosphate cathode
Na_candidate_20,20,Na1-3CrPCO7,Na3CrPCO7,CrPCO7,polyanion_phosphate_like,C-Cr-O-P,broad_family_polyanion,19,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
