target,target_unit,feature,feature_origin,leakage_level,leakage_reason,p3_explicit_forbidden,p2_forbidden_keyword,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
stability_discharge,eV/atom,fw_frac_C,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_N,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_B,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Cl,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Br,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_I,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Mn,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Fe,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Co,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Ni,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Cu,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_V,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Ti,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Cr,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Al,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Mg,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Ca,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Zn,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_Ag,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_As,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_Z_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_Z_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_Z_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_Z_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_Z_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_atomic_mass_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_atomic_mass_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_atomic_mass_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_atomic_mass_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_atomic_mass_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_X_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_X_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_X_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_X_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_X_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_row_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_row_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_row_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_row_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_row_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_group_mean,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_group_min,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_group_max,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_group_range,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_group_std,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_O,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_F,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_P,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_S,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_Si,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_C,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_N,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_Cl,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_Br,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_has_I,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_n_transition_metals,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,fw_frac_transition_metals,composition_known_framework,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,charge_formula_parse_ok,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_n_elements,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_n_atoms,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Li,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Na,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_K,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_O,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_F,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_P,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_S,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Si,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_C,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_N,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_B,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Cl,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Br,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_I,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Mn,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Fe,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Co,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Ni,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Cu,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_V,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Ti,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Cr,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Al,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Mg,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Ca,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Zn,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_Ag,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_As,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_Z_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_Z_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_Z_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_Z_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_Z_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_atomic_mass_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_atomic_mass_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_atomic_mass_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_atomic_mass_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_atomic_mass_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_X_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_X_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_X_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_X_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_X_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_row_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_row_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_row_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_row_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_row_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_group_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_group_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_group_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_group_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_group_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_O,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_F,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_P,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_S,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_Si,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_C,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_N,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_Cl,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_Br,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_has_I,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_n_transition_metals,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,charge_formula_frac_transition_metals,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_parse_ok,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_n_elements,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_n_atoms,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Li,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Na,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_K,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_O,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_F,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_P,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_S,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Si,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_C,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_N,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_B,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Cl,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Br,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_I,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Mn,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Fe,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Co,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Ni,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Cu,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_V,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Ti,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Cr,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Al,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Mg,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Ca,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Zn,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_Ag,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_As,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_Z_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_Z_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_Z_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_Z_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_Z_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_atomic_mass_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_atomic_mass_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_atomic_mass_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_atomic_mass_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_atomic_mass_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_X_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_X_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_X_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_X_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_X_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_row_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_row_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_row_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_row_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_row_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_group_mean,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_group_min,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_group_max,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_group_range,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_group_std,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_O,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_F,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_P,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_S,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_Si,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_C,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_N,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_Cl,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_Br,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_has_I,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_n_transition_metals,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,discharge_formula_frac_transition_metals,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,wi_is_Li,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,False,False
stability_discharge,eV/atom,wi_is_Na,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,False,False
stability_discharge,eV/atom,wi_is_K,domain_label_onehot,L5,working-ion one-hot/domain label; use only for domain stress tests,False,False,False,False,False,False,False
stability_discharge,eV/atom,wi_Z,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,wi_atomic_mass,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,wi_X,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,wi_row,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,wi_group,composition_known_working_ion,L0,no direct target relationship identified by  rule-based audit,False,False,True,True,True,True,True
stability_discharge,eV/atom,stoich_wi_amount_charge,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,stoich_wi_amount_discharge,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,stoich_wi_amount_delta,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
stability_discharge,eV/atom,stoich_abs_wi_amount_delta,stoichiometric_window,L0,no direct target relationship identified by  rule-based audit,False,False,True,False,False,False,True
